Please provide hourly results in ug/m3 of PM 10 monitoring conducted in Dublin City in a tabular format by completing the table below. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Please provide a flag number (see comment for list) for the data entered if possible. The comment field is optional.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
If any new stations have been added to the network please give details (scroll across). ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Please indicate if any of the stations listed below have been reomved from the network.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dublin City Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Site,Marino,,,Coleraine St.,,,Phoenix Park,,,Wood Quay (Winetavern St.),,,Rathmines,,,Ballyfermot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,PM2.5(µg m-3),Flag,Comment ,PM2.5 (µg m-3),Flag,Comment ,PM10 (µg m-3),Flag,Comment ,PM10 (µg m-3),Flag,Comment ,PM10 (µg m-3),Flag,Comment ,PM10 (µg m-3),Flag,Comment ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-May-11,no data,5,Filter weighed less after exposure and dehumidification. Problem with filter paper new supplier to be used if problem persists. ,data missing,5,,4.2,1,,data missing,6,,6.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-May-11,no data,5,Filter weighed less after exposure and dehumidification. Problem with filter paper new supplier to be used if problem persists. ,data missing,5,,6.0,1,,data missing,6,,9.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-May-11,no data,5,Filter weighed less after exposure and dehumidification. Problem with filter paper new supplier to be used if problem persists. ,data missing,5,,10.2,1,,8.9,1,,11.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-May-11,0.7,1,,data missing,5,,12.3,1,,12.9,1,,13.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-May-11,no data,5,Filter weighed less after exposure and dehumidification. Problem with filter paper new supplier to be used if problem persists. ,4.6,1,,3.2,1,,3.6,1,,3.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-May-11,7.4,1,,9.1,1,,10.1,1,,10.8,1,,13.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-May-11,6.0,1,,5.5,1,,9.5,1,,11.2,1,,14.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-May-11,7.5,1,,7.0,1,,9.2,1,,11.2,1,,10.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-May-11,3.9,1,,5.5,1,,8.2,1,,9.3,1,,8.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-May-11,4.3,1,,5.4,1,,7.3,1,,9.0,1,,9.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-May-11,5.4,1,,8.7,1,,11.0,1,,14.3,1,,12.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-May-11,4.9,1,,9.0,1,,16.0,1,,21.1,1,,23.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-May-11,5.6,1,,11.4,1,,8.0,1,,10.1,1,,9.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-May-11,3.6,1,,4.1,1,,6.4,1,,7.2,1,,7.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-May-11,5.0,1,,7.8,1,,9.9,1,,9.2,1,,10.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-May-11,3.9,1,,4.1,1,,9.2,1,,7.2,1,,10.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29-May-11,6.4,1,,12.1,1,,14.5,1,,14.0,1,,17.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-May-11,6.0,1,,9.4,1,,13.2,1,,14.9,1,,13.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31-May-11,5.8,1,,6.6,1,,10.3,1,,11.7,1,,11.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Jun-11,no data,5,,5.0,1,,9.0,1,,11.4,1,,11.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-Jun-11,4.6,1,,8.8,1,,11.6,1,,10.4,1,,9.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-Jun-11,7.4,1,,12.4,1,,12.5,1,,16.5,1,,14.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04-Jun-11,5.4,1,,6.0,1,,10.8,1,,14.2,1,,13.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-Jun-11,3.8,1,,3.9,1,,12.6,1,,13.7,1,,15.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-Jun-11,no data,5,Filter weighed less after exposure and dehumidification. Problem with filter paper new supplier to be used if problem persists. ,1.0,1,,5.8,1,,6.9,1,,5.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-Jun-11,1.4,1,,1.5,1,,3.2,1,,6.5,1,,4.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-Jun-11,1.7,1,,1.0,1,,5.2,1,,8.5,1,,6.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-Jun-11,3.3,1,,2.7,1,,7.0,1,,10.3,1,,11.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-Jun-11,4.2,1,,5.4,1,,9.7,1,,11.0,1,,10.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-Jun-11,4.2,1,,4.7,1,,8.0,1,,11.2,1,,11.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-Jun-11,4.2,1,,4.7,1,,7.0,1,,10.8,1,,11.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-Jun-11,2.5,1,,4.2,1,,5.9,1,,8.8,1,,7.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Jun-11,5.1,1,,7.9,1,,9.0,1,,11.9,1,,11.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-Jun-11,2.2,1,,4.7,1,,11.9,1,,12.2,1,,12.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jun-11,0.8,1,,4.6,1,,9.1,1,,10.6,1,,11.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Jun-11,no data,5,Filter weighed less after exposure and dehumidification. Problem with filter paper new supplier to be used if problem persists. ,3.3,1,,4.3,1,,5.8,1,,8.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-Jun-11,no data,5,Filter weighed less after exposure and dehumidification. Problem with filter paper new supplier to be used if problem persists. ,4.5,1,,6.5,1,,7.9,1,,8.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-Jun-11,no data,5,Filter weighed less after exposure and dehumidification. Problem with filter paper new supplier to be used if problem persists. ,3.5,1,,6.9,1,,8.3,1,,8.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Jun-11,no data,5,Filter weighed less after exposure and dehumidification. Problem with filter paper new supplier to be used if problem persists. ,5.9,1,,9.0,1,,11.0,1,,11.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Jun-11,no data,5,Filter weighed less after exposure and dehumidification. Problem with filter paper new supplier to be used if problem persists. ,4.2,1,,7.1,1,,6.8,1,,8.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-Jun-11,0.7,1,,6.2,1,,7.7,1,,8.7,1,,8.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-Jun-11,no data,5,Filter weighed less after exposure and dehumidification. Problem with filter paper new supplier to be used if problem persists. ,2.8,1,,6.8,1,,6.1,1,,7.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Jun-11,1.5,1,,6.0,1,,1.8,1,,9.3,1,,6.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-Jun-11,no data,5,Filter weighed less after exposure and dehumidification. Problem with filter paper new supplier to be used if problem persists. ,2.9,1,,1.9,1,,4.9,1,,4.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Jun-11,0.3,1,,2.7,1,,2.1,1,,8.5,1,,5.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Jun-11,2.5,1,,3.6,1,,5.7,1,,12.4,1,,10.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-Jun-11,1.4,1,,1.1,1,,4.0,1,,10.1,1,,9.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29-Jun-11,1.4,1,,6.8,1,,4.0,1,,8.9,1,,9.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-Jun-11,no data,5,Filter weighed less after exposure and dehumidification. Problem with filter paper new supplier to be used if problem persists. ,5.9,1,,4.0,1,,6.8,1,,9.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Jul-11,5.4,1,,5.6,1,,6.8,1,,11.1,1,,10.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-Jul-11,6.1,1,,7.0,1,,7.5,1,,12.9,1,,14.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-Jul-11,5.1,1,,8.8,1,,10.4,1,,16.7,1,,12.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04-Jul-11,7.8,1,,11.6,1,,10.7,1,,15.8,1,,17.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-Jul-11,6.5,1,,5.3,1,,4.5,1,,10,1,,11.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-Jul-11,3.5,1,,5.2,1,,4.1,1,,9.9,1,,9.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-Jul-11,5.3,1,,4.8,1,,4.2,1,,9.3,1,,10.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-Jul-11,5.0,1,,5.1,1,,4.7,1,,8.1,1,,11.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-Jul-11,6.7,1,,5.2,1,,5.8,1,,10.3,1,,11.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-Jul-11,4.7,1,,7.4,1,,4.3,1,,9.6,1,,10.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-Jul-11,5.6,1,,7.0,1,,5.8,1,,12.2,1,,10.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-Jul-11,5.4,1,,6.8,1,,5.9,1,,11.4,1,,12.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-Jul-11,5.3,1,,6.4,1,,7.0,1,,12.5,1,,13.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Jul-11,6.9,1,,9.4,1,,7.6,1,,15.4,1,,13.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-Jul-11,5.3,1,,5.5,1,,2.6,1,,9.9,1,,6.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jul-11,3.1,1,,3.3,1,,1.9,1,,6.5,1,,4.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Jul-11,6.5,1,,3.2,1,,3.4,1,,6.7,1,,6.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-Jul-11,4.0,1,,3.6,1,,2.1,1,,5.4,1,,7.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-Jul-11,6.1,1,,5.7,1,,6.8,1,,8.7,1,,7.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Jul-11,5.7,1,,6.7,1,,4.7,1,,9.3,1,,8.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Jul-11,7.9,1,,7.7,1,,5.7,1,,9.4,1,,9.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-Jul-11,6.8,1,,7.6,1,,7.8,1,,9.7,1,,8.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-Jul-11,8.9,1,,6.1,1,,8.1,1,,14.7,1,,8.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Jul-11,5.7,1,,5.9,1,,4.8,1,,11.8,1,,7.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-Jul-11,7.2,1,,7.6,1,,8.9,1,,11.5,1,,10.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Jul-11,9.0,1,,8.9,1,,9.6,1,,8.1,1,,10.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Jul-11,6.2,1,,7.9,1,,9.7,1,,7.9,1,,9.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-Jul-11,4.7,1,,8.0,1,,7.1,1,,5.0,1,,9.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29-Jul-11,4.6,1,,7.7,1,,9.5,1,,10.3,1,,13.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-Jul-11,9.0,1,,9.8,1,,10.9,1,,12.8,1,,12.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31-Jul-11,6.1,1,,5.2,1,,3.2,1,,3.9,1,,4.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Aug-11,5.7,1,,4.4,1,,8.3,1,,4.9,1,,6.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-Aug-11,4.3,1,,6.9,1,,7.6,1,,4.0,1,,14.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-Aug-11,7.4,1,,7.8,1,,7.9,1,,9.4,1,,10.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04-Aug-11,3.5,1,,8.9,1,,5.1,1,,5.7,1,,9.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-Aug-11,4.2,1,,6.1,1,,7.2,1,,6.7,1,,10.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-Aug-11,8.1,1,,5.7,1,,6.9,1,,6.5,1,,9.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-Aug-11,3.6,1,,3.2,1,,5.8,1,,5.4,1,,7.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-Aug-11,6.5,1,,4.3,1,,5.8,1,,6.5,1,,9.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-Aug-11,5.0,1,,4.7,1,,6.4,1,,7.8,1,,9.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-Aug-11,5.6,1,,4.2,1,,9.9,1,,6.1,1,,7.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-Aug-11,2.9,1,,3.5,1,,2.6,1,,4.7,1,,4.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-Aug-11,5.4,1,,2.1,1,,4.2,1,,4.3,1,,6.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-Aug-11,2.5,1,,3.3,1,,3.9,1,,4.0,1,,5.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Aug-11,4.4,1,,4.0,1,,5.5,1,,5.7,1,,7.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-Aug-11,4.7,1,,4.0,1,,5.0,1,,6.1,1,,9.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Aug-11,2.8,1,,4.7,1,,4.4,1,,4.3,1,,6.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug-11,5.6,1,,6.4,1,,8.1,1,,8.2,1,,13.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-Aug-11,9.0,1,,9.9,1,,8.3,1,,11.8,1,,10.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-Aug-11,6.1,1,,9.4,1,,8.1,1,,8.8,1,,8.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Aug-11,6.7,1,,7.4,1,,7.7,1,,8.2,1,,9.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Aug-11,1.5,1,,5.8,1,,5.3,1,,7.5,1,,7.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-Aug-11,3.9,1,,7.9,1,,6.8,1,,11.9,1,,9.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-Aug-11,9.0,1,,11.8,1,,10.8,1,,16.9,1,,13.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Aug-11,3.9,1,,5.6,1,,6.1,1,,5.3,1,,6.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-Aug-11,7.8,1,,5.8,1,,7.0,1,,7.6,1,,10.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Aug-11,6.9,1,,7.7,1,,7.2,1,,12.4,1,,12.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Aug-11,4.2,1,,3.0,1,,2.3,1,,4.9,1,,6.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-Aug-11,4.0,1,,1.5,1,,4.3,1,,7.1,1,,5.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29-Aug-11,5.3,1,,2.8,1,,4.5,1,,8.6,1,,7.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-Aug-11,4.2,1,,6.7,1,,4.5,1,,7.6,1,,8.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31-Aug-11,6.0,1,,8.3,1,,6.1,1,,8.9,1,,11.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Sep-11,11.2,1,,10.9,1,,11.3,1,,13.5,1,,16.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-Sep-11,8.5,1,,6.2,1,,5.7,1,,7.1,1,,7.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-Sep-11,5.8,1,,4.3,1,,4.4,1,,6.0,1,,6.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04-Sep-11,9.3,1,,4.8,1,,6.4,1,,7.6,1,,9.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-Sep-11,9.2,1,,4.9,1,,4.2,1,,4.0,1,,6.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-Sep-11,10.7,1,,4.4,1,,8.9,1,,8.3,1,,10.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-Sep-11,5.3,1,,5.3,1,,6.2,1,,7.6,1,,8.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-Sep-11,4.7,1,,5.3,1,,4.4,1,,5.3,1,,7.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-Sep-11,3.5,1,,4.3,1,,4.0,1,,6.4,1,,5.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-Sep-11,2.9,1,,6.5,1,,8.2,1,,10.0,1,,12.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-Sep-11,4.2,1,,5.4,1,,9.5,1,,12.1,1,,11.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-Sep-11,3.75,1,,7.2,1,,10.7,1,,13.6,1,,16.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-Sep-11,1.7,1,,5.9,1,,9.8,1,,14.6,1,,14.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Sep-11,3.6,1,,5.0,1,,6.8,1,,10.6,1,,9.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-Sep-11,no data,6,,no data,6,,8.7,1,,no data,6,service,12.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Sep-11,5.0,1,,no data,6,,6.7,1,,9.2,1,,8.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Sep-11,4.0,1,,3.6,1,,4.3,1,,7.4,1,,6.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-Sep-11,2.1,1,,8.0,1,,7.5,1,,no data,6,service,11.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-Sep-11,4.7,1,,5.6,1,,no data,6,,4.6,1,,no data,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Sep-11,4.4,1,,5.1,1,,9.0,1,,9.9,1,,no data,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Sep-11,7.1,1,,9.6,1,,14.7,1,,15.0,1,,14.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-Sep-11,10.4,1,,12.4,1,,17.9,1,,20.6,1,,19.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-Sep-11,6.8,1,,8.0,1,,12.5,1,,11.8,1,,13.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Sep-11,3.5,1,,7.0,1,,8.6,1,,7.1,1,,8.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-Sep-11,3.9,1,,5.6,1,,8.2,1,,8.1,1,,10.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Sep-11,5.3,1,,8.9,1,,10.3,1,,10.1,1,,12.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Sep-11,5.4,1,,8.0,1,,5.3,1,,7.8,1,,7.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-Sep-11,10.7,1,,13.5,1,,14.5,1,,16.7,1,,16.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29-Sep-11,9.0,1,,6.9,1,,6.7,1,,9.7,1,,9.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-Sep-11,18.8,1,,15.9,1,,15.0,1,,19.2,1,,19.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Oct-11,6.5,1,,no data,5,,5.6,1,,10.6,1,,7.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-Oct-11,12.2,1,,no data,5,,12.7,1,,14.7,1,,14.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-Oct-11,6.5,1,,no data,5,,13.7,1,,13.3,1,,13.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04-Oct-11,3.6,1,,no data,5,,15.1,1,,15.8,1,,15.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-Oct-11,0.1,1,,1.5,1,,7.6,1,,7.8,1,,6.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-Oct-11,3.1,1,,3.4,1,,8.7,1,,12.1,1,,10.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-Oct-11,2.8,1,,3.6,1,,8.6,1,,10.7,1,,9.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-Oct-11,2.2,1,,3.7,1,,7.9,1,,10.0,1,,8.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-Oct-11,2.8,1,,2.8,1,,8.0,1,,11.1,1,,7.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-Oct-11,4.6,1,,3.5,1,,10.0,1,,8.3,1,,12.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-Oct-11,1.2,1,,2.7,1,,5.3,1,,2.2,1,,6.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-Oct-11,0.4,1,,2.7,1,,4.8,1,,6.0,1,,7.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-Oct-11,5.0,1,,9.0,1,,11.6,1,,10.8,1,,15.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Oct-11,8.1,1,,15.1,1,,11.0,1,,15.7,1,,12.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-Oct-11,3.3,1,,5.8,1,,8.1,1,,10.4,1,,9.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Oct-11,4.4,1,,3.6,1,,6.6,1,,9.7,1,,6.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Oct-11,1.9,1,,3.5,1,,6.2,1,,6.5,1,,7.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-Oct-11,2.1,1,,3.4,1,,6.1,1,,7.8,1,,8.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-Oct-11,5.6,1,,8.7,1,,9.2,1,,10.6,1,,10.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Oct-11,7.2,1,,6.7,1,,6.8,1,,11.4,1,,7.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Oct-11,5.4,1,,5.2,1,,6.8,1,,8.9,1,,7.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-Oct-11,11.8,1,,8.7,1,,10.0,1,,9.0,1,,13.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
