Please provide hourly results in ug/m3 of PM 10 monitoring conducted in Dublin City in a tabular format by completing the table below. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Please provide a flag number (see comment for list) for the data entered if possible. The comment field is optional.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
If any new stations have been added to the network please give details (scroll across). ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Please indicate if any of the stations listed below have been reomved from the network.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dublin City Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Site,Marino,,,Coleraine St.,,,Phoenix Park,,,Wood Quay (Winetavern St.),,,Rathmines,,,Ballyfermot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,PM2.5(µg m-3),Flag,Comment ,PM2.5 (µg m-3),Flag,Comment ,PM10 (µg m-3),Flag,Comment ,PM10 (µg m-3),Flag,Comment ,PM10 (µg m-3),Flag,Comment ,PM10 (µg m-3),Flag,Comment ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-Jun-12,5.6,1,,11.0,1,,6.4,1,,7.8,1,,8.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-Jun-12,7.6,1,,6.6,1,,9.0,1,,13.6,1,,11.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-Jun-12,8.5,1,,5.6,1,,10.4,1,,14.6,1,,12.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-Jun-12,8.2,1,,8.5,1,,10.1,1,,15.0,1,,11.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-Jun-12,0.8,1,,6.1,1,,10.5,1,,12.1,1,,12.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-Jun-12,,5,Void Filter Damage,10.6,1,,9.7,1,,,5,Void Filter Exchange Problem,12.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Jun-12,7.2,1,,7.7,1,,11.4,1,,,5,Void Filter Exchange Problem,13.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-Jun-12,,5,Void Power Failure,5.9,1,,7.9,1,,,5,Void Filter Exchange Problem,10.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jun-12,,5,Void Power Failure,2.8,1,,3.3,1,,,5,Void Filter Exchange Problem,4.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Jun-12,,5,Void Power Failure,5.4,1,,9.1,1,,,5,Void Filter Exchange Problem,9.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-Jun-12,,5,Void Power Failure,6.2,1,,8.4,1,,,5,Void Filter Exchange Problem,9.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-Jun-12,,5,Void Power Failure,5.5,1,,6.7,1,,,5,Void Filter Exchange Problem,7.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Jun-12,,5,Void Power Failure,9.5,1,,11.7,1,,,5,Void Filter Exchange Problem,12.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Jun-12,,5,Void Power Failure,10.4,1,,12.9,1,,16.3,1,,15.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-Jun-12,6.9,1,,6.1,1,,8.6,1,,10.6,1,,8.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-Jun-12,6.8,1,,5.6,1,,8.0,1,,8.2,1,,9.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Jun-12,3.2,1,,6.0,1,,6.3,1,,9.4,1,,7.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-Jun-12,5.6,1,,7.1,1,,8.2,1,,6.1,1,,8.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Jun-12,4.9,1,,5.7,1,,5.5,1,,7.4,1,,6.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Jun-12,3.9,1,,5.7,1,,6.4,1,,8.9,1,,8.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-Jun-12,3.8,1,,7.0,1,,6.8,1,,11.1,1,,8.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29-Jun-12,3.1,1,,5.5,1,,4.7,1,,7.4,1,,7.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-Jun-12,5.0,1,,2.8,1,,4.0,1,,5.1,1,,6.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Jul-12,4.0,1,,4.5,1,,5.0,1,,7.2,1,,8.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-Jul-12,4.4,1,,4.1,1,,3.2,1,,5.1,1,,5.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-Jul-12,6.5,1,,5.2,1,,4.1,1,,7.2,1,,6.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04-Jul-12,7.1,1,,6.6,1,,9.2,1,,12.9,1,,10.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-Jul-12,7.8,1,,6.8,1,,11.7,1,,12.2,1,,11.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-Jul-12,11.2,1,,10.7,1,,14.8,1,,16.7,1,,14.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-Jul-12,7.4,1,,5.5,1,,11.6,1,,13.5,1,,13.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-Jul-12,2.2,1,,4.7,1,,6.9,1,,8.5,1,,7.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-Jul-12,2.9,1,,4.8,1,,6.0,1,,8.2,1,,6.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-Jul-12,2.4,1,,4.3,1,,7.0,1,,8.1,1,,8.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-Jul-12,3.1,1,,3.4,1,,6.1,1,,6.5,1,,6.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-Jul-12,3.2,1,,4.9,1,,8.2,1,,9.3,1,,9.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-Jul-12,5.8,1,,8.4,1,,12.7,1,,12.6,1,,16.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Jul-12,,5,void filter damaged,3.6,1,,7.4,1,,8.6,1,,8.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-Jul-12,4.3,1,,2.5,1,,6.0,1,,6.5,1,,6.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jul-12,5.6,1,,3.5,1,,5.2,1,,0.4,1,,4.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Jul-12,4.6,1,,3.6,1,,4.6,1,,7.9,1,,4.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-Jul-12,2.2,1,,3.8,1,,5.5,1,,8.3,1,,6.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-Jul-12,4.4,1,,4.1,1,,6.8,1,,3.9,1,,7.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Jul-12,3.8,1,,5.2,1,,16.6,1,,5.7,1,,9.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Jul-12,6.5,1,,7.4,1,,7.9,1,,13.6,1,,8.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-Jul-12,3.1,1,,3.0,1,,5.4,1,,3.9,1,,3.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-Jul-12,0.8,1,,4.2,1,,4.8,1,,5.8,1,,5.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Jul-12,3.1,1,,5.2,1,,3.3,1,,5.1,1,,6.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-Jul-12,4.4,1,,6.6,1,,8.0,1,,7.8,1,,9.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Jul-12,6.1,1,,7.8,1,,8.7,1,,10.1,1,,11.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Jul-12,5.6,1,,4.0,1,,7.3,1,,,5,void filter damaged,9.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-Jul-12,3.9,1,,3.6,1,,5.0,1,,7.1,1,,8.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29-Jul-12,2.5,1,,3.3,1,,5.6,1,,6.2,1,,7.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-Jul-12,5.3,1,,4.5,1,,6.6,1,,7.4,1,,7.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31-Jul-12,6.1,1,,5.1,1,,5.9,1,,9.9,1,,6.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Aug-12,5.3,1,,4.4,1,,7.4,1,,10.0,1,,6.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-Aug-12,5.7,1,,6.0,1,,10.3,1,,13.1,1,,11.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-Aug-12,10.4,1,,6.5,1,,8.1,1,,7.6,1,,10.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04-Aug-12,5.7,1,,7.1,1,,14.2,1,,13.7,1,,15.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-Aug-12,8.6,1,,7.8,1,,8.6,1,,8.2,1,,11.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-Aug-12,5.4,1,,3.0,1,,3.7,1,,0.1,1,,2.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-Aug-12,4.4,1,,6.1,1,,8.4,1,,4.7,1,,6.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-Aug-12,10.3,1,,10.9,1,,9.9,1,,12.9,1,,10.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-Aug-12,6.2,1,,10.8,1,,7.6,1,,11.9,1,,6.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-Aug-12,6.0,1,,10.5,1,,10.0,1,,13.5,1,,11.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-Aug-12,14.2,1,,14.4,1,,23.6,1,,20.3,1,,24.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-Aug-12,8.1,1,,9.6,1,,17.8,1,,15.4,1,,15.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-Aug-12,4.4,1,,3.8,1,,5.2,1,,6.4,1,,6.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Aug-12,6.0,1,,5.4,1,,7.6,1,,8.1,1,,7.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-Aug-12,7.6,1,,7.2,1,,16.5,1,,18.2,1,,19.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Aug-12,5.8,1,,7.1,1,,9.4,1,,12.2,1,,12.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug-12,4.0,1,,3.9,1,,3.0,1,,8.3,1,,7.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-Aug-12,3.7,1,,3.9,1,,6.0,1,,1.8,1,,6.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-Aug-12,4.4,1,,4.2,1,,8.6,1,,6.0,1,,9.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Aug-12,4.6,1,,5.1,1,,8.5,1,,6.7,1,,9.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Aug-12,4.7,1,,,5,Filter exchange problem,6.4,1,,9.2,1,,6.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-Aug-12,3.6,1,,,5,Filter exchange problem,6.9,1,,13.5,1,,8.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-Aug-12,5.8,1,,6.0,1,,6.8,1,,8.3,1,,9.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Aug-12,7.4,1,,6.3,1,,9.2,1,,9.9,1,,10.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-Aug-12,2.5,1,,7.2,1,,7.8,1,,8.5,1,,9.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Aug-12,3.9,1,,6.0,1,,6.9,1,,8.9,1,,8.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Aug-12,3.2,1,,3.7,1,,5.7,1,,6.1,1,,6.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-Aug-12,3.3,1,,5.2,1,,11.4,1,,1.4,1,,13.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29-Aug-12,5.6,1,,5.1,1,,11.4,1,,8.5,1,,10.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-Aug-12,7.1,1,,5.4,1,,10.2,1,,8.9,1,,14.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31-Aug-12,5.6,1,,4.4,1,,13.8,1,,13.7,1,,15.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Sep-12,6.0,1,,4.5,1,,8.0,1,,8.3,1,,8.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-Sep-12,5.4,1,,3.6,1,,5.1,1,,4.9,1,,5.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-Sep-12,7.4,1,,6.8,1,,9.6,1,,7.9,1,,10.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04-Sep-12,7.4,1,,4.4,1,,13.9,1,,11.0,1,,16.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-Sep-12,10.0,1,,7.3,1,,13.4,1,,12.4,1,,16.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-Sep-12,7.9,1,,6.4,1,,10.9,1,,2.9,1,,12.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-Sep-12,6.7,1,,5.2,1,,6.7,1,,9.6,1,,7.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-Sep-12,5.6,1,,8.6,1,,7.9,1,,6.1,1,,10.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-Sep-12,6.4,1,,8.4,1,,9.7,1,,9.4,1,,11.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-Sep-12,,3,filter weight below original weight level,3.7,1,,4.6,1,,1.9,1,,4.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-Sep-12,,3,filter weight below original weight level,2.0,1,,6.0,1,,3.2,1,,6.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-Sep-12,,3,filter weight below original weight level,2.8,1,,6.9,1,,7.1,1,,7.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-Sep-12,3.9,1,,3.8,1,,8.7,1,,10.0,1,,9.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Sep-12,5.3,1,,5.0,1,,13.4,1,,11.9,1,,14.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-Sep-12,3.1,1,,3.2,1,,5.7,1,,5.6,1,,5.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Sep-12,3.1,1,,2.2,1,,8.2,1,,4.7,1,,7.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Sep-12,4.3,1,,3.4,1,,6.2,1,,6.1,1,,7.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-Sep-12,,5,filter weight below original weight level,11.2,1,,6.0,1,,4.4,1,,8.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-Sep-12,2.4,1,,4.2,1,,4.9,1,,4.3,1,,8.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Sep-12,3.7,1,,5.1,1,,4.8,1,,3.8,1,,7.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Sep-12,6.1,1,,5.7,1,,6.3,1,,8.5,1,,10.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-Sep-12,8.3,1,,9.7,1,,7.8,1,,9.4,1,,12.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-Sep-12,12.2,1,,13.4,1,,11.4,1,,13.6,1,,17.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Sep-12,,5,filter torn,4.3,1,,,5,filter exchange problem,4.3,1,,7.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-Sep-12,4.0,1,,3.5,1,,,5,filter exchange problem,3.8,1,,5.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Sep-12,2.2,1,,4.8,1,,,5,filter exchange problem,7.8,1,,12.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Sep-12,1.3,1,,3.1,1,,6.8,1,,7.9,1,,11.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-Sep-12,1.5,1,,4.1,1,,6.8,1,,8.6,1,,8.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29-Sep-12,3.7,1,,4.1,1,,10.4,1,,13.6,1,,13.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-Sep-12,1.9,1,,3.3,1,,8.3,1,,11.9,1,,8.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Oct-12,1.5,1,,3.9,1,,9.3,1,,11.7,1,,9.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-Oct-12,1.0,1,,4.7,1,,7.9,1,,11.4,1,,7.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-Oct-12,0.1,1,,40.3,1,,7.0,1,,9.9,1,,7.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04-Oct-12,,5,Filter light on second weighing,,5,Insufficient exposure,,6,EPA Intercal,6.4,1,,7.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-Oct-12,6.1,1,,,5,Insufficient exposure,8.5,1,,9.7,1,,9.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-Oct-12,3.8,1,,10.3,1,,9.3,1,,10.6,1,,12.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-Oct-12,17.2,1,,6.8,1,,7.3,1,,12.6,1,,10.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-Oct-12,4.4,1,,7.7,1,,10.7,1,,12.4,1,,14.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-Oct-12,16.7,1,,30.7,1,,18.9,1,,24.2,1,,35.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-Oct-12,16.0,1,,24.6,1,,15.8,1,,27.8,1,,21.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-Oct-12,5.6,1,,6.8,1,,5.5,1,,7.4,1,,7.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-Oct-12,8.2,1,,8.5,1,,6.4,1,,7.9,1,,9.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-Oct-12,12.1,1,,13.6,1,,7.6,1,,11.5,1,,14.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Oct-12,10.1,1,,15.0,1,,27.2,1,,12.1,1,,15.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-Oct-12,6.7,1,,12.1,1,,10.8,1,,13.1,1,,12.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Oct-12,3.2,1,,7.6,1,,6.7,1,,8.9,1,,9.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Oct-12,7.4,1,,6.1,1,,11.9,1,,13.2,1,,12.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-Oct-12,7.4,1,,18.3,1,,11.1,1,,14.0,1,,17.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-Oct-12,,6,Service,22.3,1,,20.7,1,,25.1,1,,,6,service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Oct-12,,6,Service,11.0,1,,10.7,1,,11.8,1,,11.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Oct-12,,6,Service,17.0,1,,15.7,1,,16.8,1,,23.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-Oct-12,,6,Service,17.7,1,,16.5,1,,21.5,1,,19.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-Oct-12,,6,Service,11.2,1,,8.8,1,,9.3,1,,15.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Oct-12,,6,Service,8.9,1,,10.0,1,,,6,Service,16.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-Oct-12,,6,Service,7.5,1,,10.3,1,,13.1,1,,16.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Oct-12,4.0,1,,6.7,1,,10.3,1,,10.4,1,,17.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Oct-12,4.0,1,,11.2,1,,9.3,1,,8.75,1,,12.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-Oct-12,1.8,1,,7.6,1,,5.3,1,,5.0,1,,7.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29-Oct-12,2.8,1,,12.2,1,,8.4,1,,7.9,1,,13.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-Oct-12,5.8,1,,6.7,1,,6.9,1,,8.3,1,,8.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31-Oct-12,26.9,1,,,6,Station closed for repair to roof,23.4,1,,22.1,1,,18.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Nov-12,12.6,1,,,6,Station closed for repair to roof,14.1,1,,19.2,1,,17.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-Nov-12,9.9,1,,,6,Station closed for repair to roof,6.0,1,,9.6,1,,12.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-Nov-12,4.7,1,,,6,Station closed for repair to roof,6.7,1,,7.6,1,,11.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04-Nov-12,4.3,1,,,6,Station closed for repair to roof,9.1,1,,9.3,1,,13.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-Nov-12,5.1,1,,,6,Station closed for repair to roof,10.2,1,,12.8,1,,18.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-Nov-12,5.0,1,,,6,Station closed for repair to roof,14.6,1,,13.6,1,,21.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-Nov-12,2.1,1,,,6,Station closed for repair to roof,7.3,1,,7.4,1,,9.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-Nov-12,3.1,1,,,6,Station closed for repair to roof,5.1,1,,7.4,1,,7.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-Nov-12,4.4,1,,5.4,1,,7.0,1,,6.9,1,,8.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-Nov-12,9.6,1,,11.5,1,,11.1,1,,11.0,1,,15.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-Nov-12,9.4,1,,9.7,1,,10.7,1,,13.1,1,,16.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-Nov-12,3.7,1,,4.3,1,,3.6,1,,6.8,1,,5.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-Nov-12,3.1,1,,3.6,1,,4.7,1,,4.9,1,,5.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Nov-12,8.7,1,,11.9,1,,7.6,1,,9.3,1,,24.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-Nov-12,16.4,1,,1.5,1,,14.1,1,,21.5,1,,17.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Nov-12,12.4,1,,,5,Void Filter Exchange Problem,14.1,1,,17.4,1,,19.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Nov-12,6.4,1,,3.4,1,,8.6,1,,11.8,1,,10.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-Nov-12,3.3,1,,6.2,1,,5.2,1,,7.5,1,,8.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-Nov-12,0.4,1,,2.6,1,,4.2,1,,3.7,1,,4.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
